isogroup2443426	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup2443428	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup2443429	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup289575	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup315969	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup323998	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup327695	O54898	GO:0044297; GO:0030425; GO:0016020; GO:0043025; GO:0048471; GO:0005886; GO:0005891; GO:0008332; GO:0086056; GO:0086059; GO:0014824; GO:0086016; GO:0086027; GO:0070509; GO:0060402; GO:0086002; GO:0071549; GO:0086010; GO:0086045; GO:0086046; GO:0019228; GO:0045956; GO:0007204; GO:0051924; GO:0086091; GO:0034765; GO:0086015; GO:0086018
isogroup220037	O55035	GO:0016363; GO:0016607; GO:0016018; GO:0003755; GO:0051082; GO:0042026
isogroup184422	O55055	GO:0005737; GO:0005634; GO:0003723; GO:0016428; GO:0008175; GO:0001975; GO:0030488
isogroup114000	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup114248	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup119896	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup127529	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup199929	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup208529	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup209138	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup266852	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup310242	O57483	GO:0005891; GO:0046872; GO:0005245; GO:0034765
isogroup198345	O57656	GO:0009331; GO:0004367; GO:0051287; GO:0042803; GO:0005975; GO:0046168
isogroup29596	O58058	GO:0034023; GO:0006189
isogroup114161	O58307	GO:0005737; GO:0002161; GO:0046872; GO:0000166
isogroup284640	O58307	GO:0005737; GO:0002161; GO:0046872; GO:0000166
isogroup283120	O59028	GO:0005737; GO:0030060; GO:0006099
isogroup324089	O59028	GO:0005737; GO:0030060; GO:0006099
isogroup427317	O59028	GO:0005737; GO:0030060; GO:0006099
isogroup302831	O59223	GO:0005737; GO:0000178; GO:0000175; GO:0006401
isogroup200228	O59731	GO:0005829; GO:0030544; GO:0016558; GO:0045040
isogroup232676	O59731	GO:0005829; GO:0030544; GO:0016558; GO:0045040
isogroup273778	O59737	GO:0005737; GO:0005829; GO:0005794; GO:0005795; GO:0005634; GO:0005096; GO:0017137; GO:0090630; GO:0006886; GO:0016192
isogroup178504	O59790	GO:0032133; GO:0000775; GO:0000941; GO:0000778; GO:0000780; GO:0005737; GO:0072687; GO:1990385; GO:1990023; GO:0000784; GO:0005876; GO:0051233; GO:0031616; GO:0005524; GO:0035175; GO:0035174; GO:0004674; GO:0051316; GO:0031670; GO:0120110; GO:0033316; GO:0000070; GO:0007094; GO:0007052; GO:0010971; GO:1905561; GO:0090267; GO:1903380; GO:1905824; GO:0034501; GO:0034503; GO:0032465; GO:1902412; GO:0090699; GO:0140273; GO:0098783
isogroup214610	O59790	GO:0032133; GO:0000775; GO:0000941; GO:0000778; GO:0000780; GO:0005737; GO:0072687; GO:1990385; GO:1990023; GO:0000784; GO:0005876; GO:0051233; GO:0031616; GO:0005524; GO:0035175; GO:0035174; GO:0004674; GO:0051316; GO:0031670; GO:0120110; GO:0033316; GO:0000070; GO:0007094; GO:0007052; GO:0010971; GO:1905561; GO:0090267; GO:1903380; GO:1905824; GO:0034501; GO:0034503; GO:0032465; GO:1902412; GO:0090699; GO:0140273; GO:0098783
isogroup46494	O59790	GO:0032133; GO:0000775; GO:0000941; GO:0000778; GO:0000780; GO:0005737; GO:0072687; GO:1990385; GO:1990023; GO:0000784; GO:0005876; GO:0051233; GO:0031616; GO:0005524; GO:0035175; GO:0035174; GO:0004674; GO:0051316; GO:0031670; GO:0120110; GO:0033316; GO:0000070; GO:0007094; GO:0007052; GO:0010971; GO:1905561; GO:0090267; GO:1903380; GO:1905824; GO:0034501; GO:0034503; GO:0032465; GO:1902412; GO:0090699; GO:0140273; GO:0098783
isogroup239102	O59801	GO:0005829; GO:0005730; GO:0055087; GO:0005524; GO:0003723; GO:0003724; GO:0030968; GO:0070478; GO:0070481; GO:0006401
isogroup226321	O59838	GO:0005829; GO:0005634; GO:0000774; GO:0005524; GO:0042026
isogroup295491	O59843	GO:0005576; GO:0016162; GO:0030248; GO:0030245
isogroup115794	O59922	GO:0005952; GO:0005829; GO:0047555; GO:0030552; GO:0008603; GO:0019934
isogroup148362	O59922	GO:0005952; GO:0005829; GO:0047555; GO:0030552; GO:0008603; GO:0019934
isogroup190170	O59922	GO:0005952; GO:0005829; GO:0047555; GO:0030552; GO:0008603; GO:0019934
isogroup195444	O59922	GO:0005952; GO:0005829; GO:0047555; GO:0030552; GO:0008603; GO:0019934
isogroup284798	O59922	GO:0005952; GO:0005829; GO:0047555; GO:0030552; GO:0008603; GO:0019934
isogroup118184	O59952	GO:0004806; GO:0016042
isogroup241208	O59952	GO:0004806; GO:0016042
isogroup251225	O59952	GO:0004806; GO:0016042
isogroup268456	O59952	GO:0004806; GO:0016042
isogroup30890	O59952	GO:0004806; GO:0016042
isogroup57343	O59952	GO:0004806; GO:0016042
isogroup168591	O60029	GO:0016021; GO:0005743; GO:0000095
isogroup296760	O60029	GO:0016021; GO:0005743; GO:0000095
isogroup284558	O60041	GO:1990819; GO:0005935; GO:0005934; GO:0005823; GO:0000131; GO:0031097; GO:0045160; GO:0005628; GO:0005509; GO:0048306; GO:0051019; GO:0032120; GO:0019722; GO:0007114; GO:0000742; GO:0016237; GO:0006661; GO:0006606; GO:0006898; GO:1903525; GO:0051300; GO:0042144
isogroup312409	O60041	GO:1990819; GO:0005935; GO:0005934; GO:0005823; GO:0000131; GO:0031097; GO:0045160; GO:0005628; GO:0005509; GO:0048306; GO:0051019; GO:0032120; GO:0019722; GO:0007114; GO:0000742; GO:0016237; GO:0006661; GO:0006606; GO:0006898; GO:1903525; GO:0051300; GO:0042144
isogroup100464	O60055	GO:0030686; GO:0005730; GO:0005634; GO:0030688; GO:0032040; GO:0030515; GO:0006364
isogroup284508	O60066	GO:0005737; GO:0005829; GO:0005739; GO:0005719; GO:0005634; GO:0051213; GO:0008198; GO:1990984; GO:0006281; GO:1990983
isogroup161738	O60073	GO:0016021; GO:0005886; GO:0005484; GO:0006886; GO:0016192
isogroup101835	O60084	GO:0005743; GO:0001405; GO:0005524; GO:0051087; GO:0030150
isogroup152675	O60084	GO:0005743; GO:0001405; GO:0005524; GO:0051087; GO:0030150
isogroup116547	O60094	GO:0005829; GO:0005730; GO:0005634; GO:0000166; GO:0000182; GO:0008134; GO:0042790; GO:0006355; GO:0009303
isogroup268017	O60103	GO:0005783; GO:0030176; GO:0061630; GO:0008270; GO:0070647; GO:0030433
isogroup111466	O60160	GO:0005783; GO:0005794; GO:0000139; GO:0000026; GO:0000032; GO:0044845; GO:0006487; GO:0006493
isogroup375304	O60160	GO:0005783; GO:0005794; GO:0000139; GO:0000026; GO:0000032; GO:0044845; GO:0006487; GO:0006493
isogroup176538	O60161	GO:0030686; GO:0072686; GO:0005634; GO:0032040; GO:0034455; GO:0030515; GO:0030490; GO:0000462
isogroup273249	O60178	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0008418; GO:0070773; GO:0044257; GO:0030163
isogroup282881	O60178	GO:0005737; GO:0005829; GO:0005739; GO:0005634; GO:0008418; GO:0070773; GO:0044257; GO:0030163
isogroup19388	O60182	GO:0000790; GO:0043599; GO:0005730; GO:0005634; GO:0005524; GO:0003682; GO:0003677; GO:0003689; GO:0051301; GO:0006271; GO:1903460; GO:0070914
isogroup269704	O60188	GO:0032153; GO:0005829; GO:0005634; GO:0034388; GO:0005732; GO:0032040; GO:0030515; GO:0000462
isogroup117719	O60237	GO:0031672; GO:0005737; GO:0005856; GO:0005829; GO:0005654; GO:0030018; GO:0008047; GO:0004857; GO:0019208; GO:0019901; GO:0000086; GO:0006937; GO:0007165
isogroup321769	O60285	GO:0005737; GO:0001650; GO:0015630; GO:0005654; GO:0005634; GO:0005524; GO:0046872; GO:0002039; GO:0004674; GO:0007155; GO:0006974; GO:0035556; GO:0006468; GO:0030155; GO:0042127; GO:2000772; GO:0035507; GO:1901796
isogroup38168	O60294	GO:0005737; GO:0008175; GO:0030488; GO:0006400; GO:0031591
isogroup150230	O60303	GO:0042995; GO:0005737; GO:0005856; GO:0005615; GO:0090660
isogroup290376	O60306	GO:0071013; GO:0016020; GO:0005654; GO:0005634; GO:0005681; GO:0071007; GO:0005524; GO:0003729; GO:0003723; GO:0003724; GO:0000398; GO:0006283
isogroup297612	O60306	GO:0071013; GO:0016020; GO:0005654; GO:0005634; GO:0005681; GO:0071007; GO:0005524; GO:0003729; GO:0003723; GO:0003724; GO:0000398; GO:0006283
isogroup125308	O60308	GO:0005814; GO:0005929; GO:0000922; GO:0016595; GO:0016594; GO:0016596
isogroup169076	O60308	GO:0005814; GO:0005929; GO:0000922; GO:0016595; GO:0016594; GO:0016596
isogroup264783	O60308	GO:0005814; GO:0005929; GO:0000922; GO:0016595; GO:0016594; GO:0016596
isogroup314333	O60308	GO:0005814; GO:0005929; GO:0000922; GO:0016595; GO:0016594; GO:0016596
isogroup316702	O60318	GO:0005694; GO:0005737; GO:0005829; GO:0031965; GO:0044615; GO:0005654; GO:0005634; GO:0070390; GO:0003682; GO:0010484; GO:0004402; GO:0042393; GO:0003676; GO:0006406; GO:0034728; GO:0016973; GO:0016446
isogroup298299	O60333	GO:0030424; GO:1904115; GO:0031410; GO:0030659; GO:0030425; GO:0005871; GO:0005874; GO:0005875; GO:0005739; GO:0043005; GO:0005524; GO:0008574; GO:0016887; GO:0019900; GO:0019894; GO:0008017; GO:0003777; GO:0097110; GO:0008089; GO:1990048; GO:0006915; GO:1990090; GO:0030705; GO:0032418; GO:0007018; GO:0047497; GO:0007274; GO:0007270; GO:0010628; GO:1990778; GO:1904647; GO:1990049; GO:0016192
isogroup270375	O60343	GO:0005829; GO:0031982; GO:0005096; GO:0017137; GO:0090630; GO:0032869; GO:0006886; GO:0031339; GO:0016192
isogroup325387	O60347	GO:0005623; GO:0005096; GO:0017137; GO:0090630; GO:0006886
isogroup230390	O60437	GO:0001533; GO:0005737; GO:0005856; GO:0005829; GO:0030057; GO:0070062; GO:0016020; GO:0005739; GO:0005634; GO:0045296; GO:0005200; GO:0005198; GO:0070268; GO:0045104; GO:0009612; GO:0042060
isogroup182469	O60447	GO:0005829; GO:0005794; GO:0043231; GO:0005815; GO:0005634; GO:0005819; GO:0005096; GO:0017137; GO:0090630; GO:0007049; GO:0051301; GO:0006886; GO:0043547; GO:0042147
isogroup189378	O60447	GO:0005829; GO:0005794; GO:0043231; GO:0005815; GO:0005634; GO:0005819; GO:0005096; GO:0017137; GO:0090630; GO:0007049; GO:0051301; GO:0006886; GO:0043547; GO:0042147
isogroup35762	O60447	GO:0005829; GO:0005794; GO:0043231; GO:0005815; GO:0005634; GO:0005819; GO:0005096; GO:0017137; GO:0090630; GO:0007049; GO:0051301; GO:0006886; GO:0043547; GO:0042147
isogroup57616	O60447	GO:0005829; GO:0005794; GO:0043231; GO:0005815; GO:0005634; GO:0005819; GO:0005096; GO:0017137; GO:0090630; GO:0007049; GO:0051301; GO:0006886; GO:0043547; GO:0042147
isogroup256210	O60488	GO:0005737; GO:0005783; GO:0005789; GO:0070062; GO:0016021; GO:0005811; GO:0016020; GO:0044233; GO:0005741; GO:0043025; GO:0005778; GO:0005886; GO:0003996; GO:0047676; GO:0005524; GO:0102391; GO:0004467; GO:0031957; GO:0060996; GO:0060136; GO:0015908; GO:0008610; GO:0006629; GO:0035338; GO:0032307; GO:0030307; GO:0032024; GO:0070672; GO:0007584; GO:0019432
isogroup2562102	O60488	GO:0005737; GO:0005783; GO:0005789; GO:0070062; GO:0016021; GO:0005811; GO:0016020; GO:0044233; GO:0005741; GO:0043025; GO:0005778; GO:0005886; GO:0003996; GO:0047676; GO:0005524; GO:0102391; GO:0004467; GO:0031957; GO:0060996; GO:0060136; GO:0015908; GO:0008610; GO:0006629; GO:0035338; GO:0032307; GO:0030307; GO:0032024; GO:0070672; GO:0007584; GO:0019432
isogroup2562106	O60488	GO:0005737; GO:0005783; GO:0005789; GO:0070062; GO:0016021; GO:0005811; GO:0016020; GO:0044233; GO:0005741; GO:0043025; GO:0005778; GO:0005886; GO:0003996; GO:0047676; GO:0005524; GO:0102391; GO:0004467; GO:0031957; GO:0060996; GO:0060136; GO:0015908; GO:0008610; GO:0006629; GO:0035338; GO:0032307; GO:0030307; GO:0032024; GO:0070672; GO:0007584; GO:0019432
isogroup161065	O60508	GO:0071013; GO:0016607; GO:0005654; GO:0005634; GO:0071007; GO:0003723; GO:0031124; GO:0006406; GO:0000398; GO:0006405
isogroup294115	O60518	GO:0005737; GO:0005634; GO:0061608; GO:0008139; GO:0006606
isogroup346559	O60568	GO:0062023; GO:0005783; GO:0005788; GO:0005789; GO:0070062; GO:0005615; GO:0005794; GO:0005791; GO:0005802; GO:0005506; GO:0031418; GO:0050211; GO:0033823; GO:0008475; GO:0070831; GO:0032870; GO:0030199; GO:0032963; GO:0001886; GO:0048730; GO:0046947; GO:0001701; GO:0060425; GO:0021915; GO:0017185; GO:0008104; GO:0006493; GO:0042311
isogroup59551	O60568	GO:0062023; GO:0005783; GO:0005788; GO:0005789; GO:0070062; GO:0005615; GO:0005794; GO:0005791; GO:0005802; GO:0005506; GO:0031418; GO:0050211; GO:0033823; GO:0008475; GO:0070831; GO:0032870; GO:0030199; GO:0032963; GO:0001886; GO:0048730; GO:0046947; GO:0001701; GO:0060425; GO:0021915; GO:0017185; GO:0008104; GO:0006493; GO:0042311
isogroup310221	O60573	GO:0005829; GO:0016281; GO:0005845; GO:0000340; GO:0003723; GO:0000339; GO:0008135; GO:0003743; GO:0031625; GO:0001701; GO:0017148
isogroup43778	O60573	GO:0005829; GO:0016281; GO:0005845; GO:0000340; GO:0003723; GO:0000339; GO:0008135; GO:0003743; GO:0031625; GO:0001701; GO:0017148
isogroup34202	O60610	GO:0005737; GO:0005829; GO:0101003; GO:0005815; GO:0072686; GO:0005634; GO:0005886; GO:0032587; GO:0030667; GO:0003779; GO:0044325; GO:0017048; GO:0003723; GO:0005102; GO:0030036; GO:0030041; GO:0071420; GO:0007010; GO:0043312; GO:0030335; GO:0035372; GO:2000145; GO:0008360; GO:0051493; GO:0032886; GO:0051279; GO:0007605
isogroup113924	O60658	GO:0005829; GO:0070062; GO:0004115; GO:0047555; GO:0019900; GO:0046872; GO:0006198; GO:0071364; GO:0007186; GO:0060548; GO:1903206; GO:0070374; GO:0001934; GO:0006355
isogroup310168	O60658	GO:0005829; GO:0070062; GO:0004115; GO:0047555; GO:0019900; GO:0046872; GO:0006198; GO:0071364; GO:0007186; GO:0060548; GO:1903206; GO:0070374; GO:0001934; GO:0006355
isogroup97262	O60673	GO:0005730; GO:0005654; GO:0005634; GO:0016035; GO:0051539; GO:0003677; GO:0003887; GO:0046872; GO:0000166; GO:0006261; GO:0000724; GO:0042276; GO:0090305
isogroup168280	O60683	GO:0005623; GO:0005779; GO:0005778; GO:0005777; GO:0046872; GO:0008022; GO:0008270; GO:0007031; GO:0016558; GO:0006625; GO:0016567
isogroup88142	O60683	GO:0005623; GO:0005779; GO:0005778; GO:0005777; GO:0046872; GO:0008022; GO:0008270; GO:0007031; GO:0016558; GO:0006625; GO:0016567
isogroup260780	O60701	GO:0005829; GO:0070062; GO:0005654; GO:0005634; GO:0051287; GO:0003979; GO:0005975; GO:0030206; GO:0001702; GO:0006024; GO:0015012; GO:0034214; GO:0006065
isogroup72746	O60721	GO:0005887; GO:0016020; GO:0019867; GO:0005886; GO:0005262; GO:0008273; GO:0015293; GO:0070588; GO:0006816; GO:0006874; GO:0006811; GO:0060292; GO:0060291; GO:0009642; GO:0007601
isogroup103949	O60729	GO:0005813; GO:0005737; GO:0072686; GO:0005730; GO:0005654; GO:0005634; GO:0000922; GO:0004722; GO:0004725; GO:0008138; GO:0060271; GO:0006281; GO:0000226; GO:0000278; GO:0071850; GO:0032467; GO:1904668; GO:0006470; GO:0007096; GO:0072425
isogroup162463	O60729	GO:0005813; GO:0005737; GO:0072686; GO:0005730; GO:0005654; GO:0005634; GO:0000922; GO:0004722; GO:0004725; GO:0008138; GO:0060271; GO:0006281; GO:0000226; GO:0000278; GO:0071850; GO:0032467; GO:1904668; GO:0006470; GO:0007096; GO:0072425
isogroup354061	O60763	GO:0005829; GO:0005783; GO:0012507; GO:0001650; GO:0005794; GO:0000139; GO:0005795; GO:0016020; GO:0048471; GO:0030133; GO:0045296; GO:0003723; GO:0048208; GO:0006888; GO:0007030; GO:0048211; GO:0006886; GO:0061025; GO:1900076; GO:0032252; GO:0007264; GO:0045056; GO:0048280
isogroup105377	O60840	GO:0016021; GO:0043204; GO:0001750; GO:0005886; GO:0005891; GO:0008331; GO:0046872; GO:0005245; GO:0070509; GO:0006816; GO:0061337; GO:0050908; GO:1901386; GO:0034765; GO:0050856; GO:0043029; GO:0007601
isogroup197780	O60840	GO:0016021; GO:0043204; GO:0001750; GO:0005886; GO:0005891; GO:0008331; GO:0046872; GO:0005245; GO:0070509; GO:0006816; GO:0061337; GO:0050908; GO:1901386; GO:0034765; GO:0050856; GO:0043029; GO:0007601
isogroup243807	O60840	GO:0016021; GO:0043204; GO:0001750; GO:0005886; GO:0005891; GO:0008331; GO:0046872; GO:0005245; GO:0070509; GO:0006816; GO:0061337; GO:0050908; GO:1901386; GO:0034765; GO:0050856; GO:0043029; GO:0007601
isogroup282427	O60884	GO:0005829; GO:0070062; GO:0016020; GO:0005524; GO:0001671; GO:0051087; GO:0031072; GO:0046872; GO:0051082; GO:0008284; GO:0042026; GO:0009408
isogroup51495	O60884	GO:0005829; GO:0070062; GO:0016020; GO:0005524; GO:0001671; GO:0051087; GO:0031072; GO:0046872; GO:0051082; GO:0008284; GO:0042026; GO:0009408
isogroup2186511	O60911	GO:0045177; GO:0009897; GO:0005576; GO:0005615; GO:0043202; GO:0005764; GO:0005902; GO:0043005; GO:0043204; GO:0030141; GO:0004177; GO:0004197; GO:0008234; GO:0030984; GO:0042277; GO:0044877; GO:0019886; GO:0048102; GO:0009267; GO:0046697; GO:0022617; GO:0010259; GO:0021675; GO:0051603; GO:0045616; GO:0051384; GO:0009749; GO:0034698; GO:1990834; GO:0060008; GO:0007283
isogroup282951	O61065	GO:0005524; GO:0004748; GO:0009263; GO:0006260
isogroup113650	O61308	GO:0000777; GO:0005737; GO:0005815; GO:0005819; GO:0051301; GO:0051321
isogroup116201	O61308	GO:0000777; GO:0005737; GO:0005815; GO:0005819; GO:0051301; GO:0051321
isogroup77956	O61374	GO:0005634; GO:0003723; GO:0000380; GO:0007530
isogroup176753	O61394	GO:0005794; GO:0000139; GO:0016021; GO:0030246; GO:0046872; GO:0016757; GO:0006486
isogroup2227642	O61394	GO:0005794; GO:0000139; GO:0016021; GO:0030246; GO:0046872; GO:0016757; GO:0006486
isogroup334574	O61397	GO:0005794; GO:0000139; GO:0016021; GO:0030246; GO:0046872; GO:0016757; GO:0006486
isogroup19825	O61577	GO:0005813; GO:0005737; GO:0005874; GO:0030496; GO:0097431; GO:0005634; GO:0005819; GO:0000922; GO:0005524; GO:0016887; GO:0016853; GO:0008017; GO:0008568; GO:0007049; GO:0051301; GO:0031122
isogroup265804	O61577	GO:0005813; GO:0005737; GO:0005874; GO:0030496; GO:0097431; GO:0005634; GO:0005819; GO:0000922; GO:0005524; GO:0016887; GO:0016853; GO:0008017; GO:0008568; GO:0007049; GO:0051301; GO:0031122
isogroup267000	O61585	GO:0005813; GO:0005737; GO:0008352; GO:0005874; GO:0005819; GO:0000922; GO:0008017; GO:0007049; GO:0051301; GO:0007019; GO:0051013
isogroup265333	O62193	GO:0000811; GO:0031298; GO:0032508; GO:0006260; GO:0000727
isogroup100701	O62305	GO:1904115; GO:0005737; GO:0043005; GO:0043204; GO:0005524; GO:0005516; GO:0004683; GO:0042802; GO:0044325; GO:0046872; GO:0000165; GO:0072375; GO:0018105; GO:0018107; GO:0010628; GO:0006468
isogroup94586	O62618	GO:0005737; GO:0005634; GO:0005524; GO:0004707; GO:0016909; GO:0071243; GO:0071276; GO:0071310; GO:0034614; GO:0042742; GO:0050832; GO:0008340; GO:0003007; GO:0006955; GO:0035556; GO:0000165; GO:0002385; GO:0008348; GO:0038001; GO:0045793; GO:0072593; GO:0048082; GO:1900407; GO:0010468; GO:0009408; GO:0042542; GO:0006970; GO:0006979; GO:0042594
isogroup239849	O62640	GO:0005737; GO:0005634; GO:0043027; GO:0046872; GO:0061630; GO:1990001; GO:0043154; GO:0060546; GO:0031398
isogroup57997	O62732	GO:0030054; GO:0005794; GO:0030672; GO:0003779; GO:0007269
isogroup212821	O62761	GO:0005576; GO:0003990; GO:0004104
isogroup114306	O62763	GO:0031225; GO:0030054; GO:0005576; GO:0005886; GO:0045202; GO:0003990; GO:0042135
isogroup309660	O62763	GO:0031225; GO:0030054; GO:0005576; GO:0005886; GO:0045202; GO:0003990; GO:0042135
isogroup163788	O62830	GO:0005829; GO:0016020; GO:0005634; GO:0000287; GO:0004724; GO:0030145; GO:0004722; GO:0006499; GO:0050687; GO:0043124; GO:0032688; GO:1901223; GO:0006470
isogroup310895	O64380	GO:0005737; GO:0005829; GO:0005634; GO:1990904; GO:0003730; GO:0008143; GO:0008266; GO:0003723; GO:0006397; GO:0000184; GO:0060211; GO:0006417
isogroup281965	O64394	GO:0005737; GO:0015035; GO:0045454; GO:0006662
isogroup77033	O64411	GO:0048046; GO:0009505; GO:0050660; GO:0052898; GO:0052893; GO:0052897; GO:0016491; GO:0046592; GO:0052896; GO:0052900; GO:0006598; GO:0046208
isogroup267335	O64527	GO:0005829
isogroup111865	O64530	GO:0009507; GO:0005739; GO:0016784; GO:0016783; GO:0004792; GO:0009793; GO:0019346
isogroup474628	O64530	GO:0009507; GO:0005739; GO:0016784; GO:0016783; GO:0004792; GO:0009793; GO:0019346
isogroup204221	O64624	GO:0009507; GO:0003729
isogroup211911	O64624	GO:0009507; GO:0003729
isogroup299066	O64624	GO:0009507; GO:0003729
isogroup116034	O64629	GO:0000775; GO:0005634; GO:0048471; GO:0005819; GO:0005524; GO:0035175; GO:0044022; GO:0007059; GO:0043987; GO:0043988; GO:0016572; GO:0000226; GO:0000278; GO:0032465
isogroup102435	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup111365	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup117896	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup154746	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup162664	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup179531	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup20196	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup215777	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup264729	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup278198	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup309199	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup315684	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup317259	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup36691	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup41557	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup52200	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup73559	O64642	GO:0000932; GO:0046872; GO:0003729; GO:0050265; GO:0006397; GO:1903705; GO:0060964; GO:0071076
isogroup184303	O64644	GO:0005730; GO:0009737; GO:0009651
isogroup117170	O64730	GO:0009507; GO:0009570; GO:0046872; GO:0004721; GO:0071482; GO:0035970; GO:0010027
isogroup175787	O64730	GO:0009507; GO:0009570; GO:0046872; GO:0004721; GO:0071482; GO:0035970; GO:0010027
isogroup190596	O64730	GO:0009507; GO:0009570; GO:0046872; GO:0004721; GO:0071482; GO:0035970; GO:0010027
isogroup267292	O64730	GO:0009507; GO:0009570; GO:0046872; GO:0004721; GO:0071482; GO:0035970; GO:0010027
isogroup64707	O64730	GO:0009507; GO:0009570; GO:0046872; GO:0004721; GO:0071482; GO:0035970; GO:0010027
isogroup201579	O64740	GO:0030127; GO:0005829; GO:0005783; GO:0000139; GO:0005635; GO:0005643; GO:0031080; GO:0005730; GO:0005198; GO:0090114; GO:0051028; GO:0015031
